authors,category,content,language,published_date,title,url,website_name
unknown,politics,सन् २०१५ देखि २०१६ सम्म उनले गरेका अपराधमा दोषी ठहर गर्दै अदालतले उनलाई जन्मकैदको सजाय सुनाएको छ।  उनीविरुद्धको मुद्दा टुङ्गिएको भए पनि उनले गरेका अपराधबारे अनेकौँ प्रश्नहरू अनुत्तरित छन् - उनले किन ती बच्चाको हत्या गरिन् र अस्पतालभित्र त्यसो गर्न कसरी सम्भव भयो? हेर्नुहोस् यो भिडिओ।  2023 बीबीसी। अन्य वेबसाइटका सामग्रीहरूका लागि बीबीसी जिम्मेवार छैन।  ,nepali,22-08-2023,ब्रिटेनस्थित एउटा अस्पतालमा काम गर्ने लुसी लेट्बी नामक नर्सले एक वर्षको अवधिमा सात नवजात शिशुको हत्या गरिन् भने अरू छ जनालाई मार्ने प्रयास गरिन्।  बीबीसी न्यूज नेपाली यूट्यूबमा पनि छ। हाम्रो च्यानल सब्स्क्राइब गर्न तथा प्रकाशित भिडिओहरू हेर्न  यहाँ  क्लिक गर्नुहोस्।  तपाईँ  फेसबुक   इन्स्टाग्राम  र  ट्विटर मा पनि हाम्रा सामग्री हेर्न सक्नुहुन्छ।  अनि बीबीसी नेपाली सेवाको कार्यक्रम बेलुकी पौने नौ बजे रेडिओमा सोमवारदेखि शुक्रवारसम्म सुन्न सक्नुहुन्छ। सन् २०१५ देखि २०१६ सम्म उनले गरेका अपराधमा दोषी ठहर गर्दै अदालतले उनलाई जन्मकैदको सजाय सुनाएको छ।  उनीविरुद्धको मुद्दा टुङ्गिएको भए पनि उनले गरेका अपराधबारे अनेकौँ प्रश्नहरू अनुत्तरित छन् - उनले किन ती बच्चाको हत्या गरिन् र अस्पतालभित्र त्यसो गर्न कसरी सम्भव भयो? हेर्नुहोस् यो भिडिओ।  2023 बीबीसी। अन्य वेबसाइटका सामग्रीहरूका लागि बीबीसी जिम्मेवार छैन।  ,https://www.bbc.com/nepali/articles/cj5drzrj4rdo,BBC
unknown,politics,"स्पेन यस प्रतिस्पर्धाको नवौँ संस्करणमा पाँचौँ देशका रूपमा विश्व विजेता बनेको हो। खेलको पछिल्लो समयमा इङ्ल्यान्डको दबाबमा परे तापनि स्पेनले पहिलो हाफमै गरेको एक गोलको अग्रता अन्त्यसम्म नै कायम राख्न सक्यो। यो नै स्पेनको 'ला रोखा' टोलीको तेस्रो विश्वकप फुटबल यात्रा हो।  मेडल लिने क्रममा स्पेनका प्रत्येक खेलाडीले ट्रफीलाई चुम्मन गरेका थिए। यसअघि उनीहरूले अत्यन्तै प्रतिस्पर्धात्मक बनेको सेमिफाइनल खेलमा अन्तिमका केही मिनेटमा गोल गरेर स्वीडनलाई पराजित गरेका थिए। यसअघि संयुक्त राज्य अमेरिकाले चार पटक, जर्मनीले दुई पटक र नर्वे अनि जापानले एक-एक पटक महिला विश्वकप फुटबल उपाधि जितेका छन्। इङ्ल्यान्डले भने सन् १९६६ मा पहिलो पटक पुरुष विश्वकप फुटबलको उपाधि जितेयता यस पटक सिनिअर समूहमा विश्वकप उपाधि जित्ने आशा गरेको थियो। युरोपेली विजेता समेत रहेको इङ्ल्यान्डले आइतवारको फाइनलमा जित निकालेर एक वर्षभित्र दोस्रो इतिहास रच्ने समेत सोचेको थियो। तर उसको चाहना उपविजेतामै सीमित रह्यो।  इङ्ल्यान्ड र स्पेन महिला विश्वकपमा आमान्ने सामुन्ने भएका थिएनन्।  अस्थिरता, कलह र समूह चरणमा जापानबाट ४-० को हारका बाबजुद स्पेनको महिला टोलीले उत्कृष्ट पुनरागमन गर्दै उपाधिसम्मको यात्रा तय गरेको हो। टोलीका प्रशिक्षक र खेलाडीहरूबीचको कलहबारेका विवरण यो प्रतियोगिता चलिरहेको समयमा पनि आइरहेको थियो। तेस्रोपटक विश्वकप फुटबल खेलिरहेको स्पेनले यसअघि स्विटजरल्यान्ड,नेदरल्याण्ड र स्वीडेनलाई हराएको थियो। उक्त टोलीका अधिकांश खेलाडी च्याम्पिअन्स लिग विजेता क्लब बार्सिलोनाबाट खेल्छन्।  अलेक्सिया पुटेअस सन् २०२१ र सन् २०२२ को उत्कृष्ट महिला फुटबल खेलाडी घोषित भएकी थिइन्। तर फाइनलअघि इङ्ल्यान्डको महिला टोलीले स्पेनसँग खेलेका कूल १३ मध्ये ७ मा जीत र चारमा बराबरीको नतिजा निकालेको थियो। इङ्ल्यान्डको युरो २०२२ यात्रा लगभग एउटा लयमा थियो तर यो विश्वकपमा उनीहरूको टोलीले कैयौँ उतारचढाव व्योहोर्नुपर्‍यो।   प्रतियोगिताका अगाडि नै उनीहरूले आफ्ना तीन जना स्टारहरू -लीहा विलियमसन, बेथ मेइड र फार्न किर्बी—लाई घुँडाको चोटका कारण गुमाउनुपरेको थियो।  यो प्रतियोगितामा टोलीका महत्त्वपूर्ण सदस्य किएरा वाल्सको चोट अनि लरेन जेम्सलाई दुई खेलको प्रतिबन्ध लागेपछि त्यसले उक्त टोलीमा केही दबाब परेको थियो। नाइजिरियाविरूद्ध पेनाल्टी सुटआउटमा जित हासिल गरेर अघि बढेको इङ्ल्यान्डले कोलम्बियासँगको खेलमा सात मिनेट पछाडि परेको थियो तर गोल फर्काउँदै जित हासिल गरेर सेमिफाइनलसम्म पुगेको थियो।  सेमिफाइनलमा भने अस्ट्रेलियाविरुद्ध शानदार ३-१ को गोलसाथ जित इङ्ल्यान्डले हासिल गरेको थियो।  2023 बीबीसी। अन्य वेबसाइटका सामग्रीहरूका लागि बीबीसी जिम्मेवार छैन।  ",nepali,22-08-2023,महिला विश्वकप फुटबल २०२३ स्पेनले इङ्ल्यान्डलाई १-० ले जितेको छ। अस्ट्रेलियाको सिड्नीमा निकै प्रतिस्पर्धात्मक बनेको आइतवारको खेल संसारभरबाट करोडौँ मानिसहरूले हेरेका थिए। स्पेन यस प्रतिस्पर्धाको नवौँ संस्करणमा पाँचौँ देशका रूपमा विश्व विजेता बनेको हो। खेलको पछिल्लो समयमा इङ्ल्यान्डको दबाबमा परे तापनि स्पेनले पहिलो हाफमै गरेको एक गोलको अग्रता अन्त्यसम्म नै कायम राख्न सक्यो। यो नै स्पेनको 'ला रोखा' टोलीको तेस्रो विश्वकप फुटबल यात्रा हो।  मेडल लिने क्रममा स्पेनका प्रत्येक खेलाडीले ट्रफीलाई चुम्मन गरेका थिए। यसअघि उनीहरूले अत्यन्तै प्रतिस्पर्धात्मक बनेको सेमिफाइनल खेलमा अन्तिमका केही मिनेटमा गोल गरेर स्वीडनलाई पराजित गरेका थिए। यसअघि संयुक्त राज्य अमेरिकाले चार पटक जर्मनीले दुई पटक र नर्वे अनि जापानले एक-एक पटक महिला विश्वकप फुटबल उपाधि जितेका छन्। इङ्ल्यान्डले भने सन् १९६६ मा पहिलो पटक पुरुष विश्वकप फुटबलको उपाधि जितेयता यस पटक सिनिअर समूहमा विश्वकप उपाधि जित्ने आशा गरेको थियो। युरोपेली विजेता समेत रहेको इङ्ल्यान्डले आइतवारको फाइनलमा जित निकालेर एक वर्षभित्र दोस्रो इतिहास रच्ने समेत सोचेको थियो। तर उसको चाहना उपविजेतामै सीमित रह्यो।  इङ्ल्यान्ड र स्पेन महिला विश्वकपमा आमान्ने सामुन्ने भएका थिएनन्।  अस्थिरता कलह र समूह चरणमा जापानबाट ४-० को हारका बाबजुद स्पेनको महिला टोलीले उत्कृष्ट पुनरागमन गर्दै उपाधिसम्मको यात्रा तय गरेको हो। टोलीका प्रशिक्षक र खेलाडीहरूबीचको कलहबारेका विवरण यो प्रतियोगिता चलिरहेको समयमा पनि आइरहेको थियो। तेस्रोपटक विश्वकप फुटबल खेलिरहेको स्पेनले यसअघि स्विटजरल्यान्डनेदरल्याण्ड र स्वीडेनलाई हराएको थियो। उक्त टोलीका अधिकांश खेलाडी च्याम्पिअन्स लिग विजेता क्लब बार्सिलोनाबाट खेल्छन्।  अलेक्सिया पुटेअस सन् २०२१ र सन् २०२२ को उत्कृष्ट महिला फुटबल खेलाडी घोषित भएकी थिइन्। तर फाइनलअघि इङ्ल्यान्डको महिला टोलीले स्पेनसँग खेलेका कूल १३ मध्ये ७ मा जीत र चारमा बराबरीको नतिजा निकालेको थियो। इङ्ल्यान्डको युरो २०२२ यात्रा लगभग एउटा लयमा थियो तर यो विश्वकपमा उनीहरूको टोलीले कैयौँ उतारचढाव व्योहोर्नुपर्‍यो।   प्रतियोगिताका अगाडि नै उनीहरूले आफ्ना तीन जना स्टारहरू -लीहा विलियमसन बेथ मेइड र फार्न किर्बी—लाई घुँडाको चोटका कारण गुमाउनुपरेको थियो।  यो प्रतियोगितामा टोलीका महत्त्वपूर्ण सदस्य किएरा वाल्सको चोट अनि लरेन जेम्सलाई दुई खेलको प्रतिबन्ध लागेपछि त्यसले उक्त टोलीमा केही दबाब परेको थियो। नाइजिरियाविरूद्ध पेनाल्टी सुटआउटमा जित हासिल गरेर अघि बढेको इङ्ल्यान्डले कोलम्बियासँगको खेलमा सात मिनेट पछाडि परेको थियो तर गोल फर्काउँदै जित हासिल गरेर सेमिफाइनलसम्म पुगेको थियो।  सेमिफाइनलमा भने अस्ट्रेलियाविरुद्ध शानदार ३-१ को गोलसाथ जित इङ्ल्यान्डले हासिल गरेको थियो।  2023 बीबीसी। अन्य वेबसाइटका सामग्रीहरूका लागि बीबीसी जिम्मेवार छैन।  ,https://www.bbc.com/nepali/articles/c9w0nnwjnzro,BBC
unknown,politics,"सम्मेलनको आयोजक राष्ट्र दक्षिण अफ्रिकाले ४० वा त्योभन्दा बढी  देशले उक्त समूहमा आबद्ध हुन चाहेको जनाएको छ। सन् २००१ मा गोल्डमन स्याक्सका एक अर्थविद् जिम ओ'नीलले ब्रजिल, रुस, भारत र चीनको सङ्क्षिप्त रूप ‘ब्रिक’ को बनाएका थिए।्  ती  ठूला, मध्यम आय भएका तर त्यस बेला द्रुत आर्थिक वृद्धि भइरहेका देशहरू हुन्।  ओ'नीलले ती देशहरू सन् २०५० सम्म विश्वको अग्रणी अर्थतन्त्र बन्ने भविष्यवाणी गरेका थिए।  सन् २००६ मा ती चारवटा देश मिलेर ब्रिक समूह गठन गर्ने निर्णय गरे।  सन् २०१० मा दक्षिण अफ्रिका आबद्ध भएपछि त्यो ब्रिक्स बन्न पुग्यो। ब्रिक्स देशहरूको कुल जनसङ्ख्या ३.२४ अर्ब छ भने तिनको कुल राष्ट्रिय आय २६० खर्ब डलर छ। त्यो भनेको विश्वको अर्थतन्त्रको २६ प्रतिशत हो।  तर एउटा अमेरिकी थिङ्कट्याङ्क एट्लान्टिक काउन्सिलका अनुसार ब्रिक्स राष्ट्रहरूसँग संयुक्त राष्ट्रसङ्घको मूल वित्तीय निकाय इन्टर्न्याश्नल मनिटरी फन्ड (आईएमफ) मा जम्मा १५ प्रतिशत मतदानको अधिकार मात्रै छ। आईएमएफ र विश्व ब्याङ्कजस्ता अन्तर्राष्ट्रिय वित्तीय संस्थाहरूको सुधार गर्ने उपायको खोजी गर्नु र उदीयमान अर्थतन्त्रहरूको ""आवाज र प्रतिनिधित्व"" सिर्जना गर्नु ब्रिक्सको उद्देश्य हो।  सन् २०१४ मा ब्रिक्स राष्ट्रहरूले उदीयमान राष्ट्रहरूमा रकम लगानी गर्न २५० अर्ब डलरको 'न्यू डेभलप्मन्ट ब्याङ' गठन गरेका थिए।  इजिप्ट र यूएईजस्ता गैरब्रिक्स राष्ट्र पनि उक्त ब्याङ्कमा आबद्ध छन्। ब्रजिल र रुसका अग्रणी राजनीतिज्ञहरूले ब्रिक्स समूहका लागि साझा मुद्रा प्रचलनमा ल्याइनुपर्ने प्रस्ताव हालै गरेका थिए। अन्तर्राष्ट्रिय व्यापार र वित्तमा अमेरिकी डलरको प्रभुत्वलाई चुनौती दिन त्यसो गरिनुपर्ने उनीहरूको मत छ।  तर ब्रिक्स र एशियाका लागि दक्षिण अफ्रिकाका राजदूत अनिल सूकलालले उक्त विषय जोहानेस्बर्ग शिखर सम्मेलनको अजेन्डा नभएको बताए। सबैभन्दा सुरुमा ‘ब्रिक्र’ देशहरूको धारणा राखेका गोल्डम्यान स्याक्सका जिम ओ'नीलले यूकेको फाइनान्शल टाइम्स पत्रिकालाई साझा मुद्राको धारणा ‘हास्यास्पद’ भएको बताएका छन्।  ब्रिक्सको सदस्य भएकाले ब्रजिलले चीनसँग व्यापार साझेदारको हैसियत पाएको छ डब्लिनस्थित ट्रिनिटी कलेजका विकास भूगोलसम्बन्धी प्राध्यापक पोड्रिक कार्मोडीका अनुसार प्रत्येक राष्ट्र  आफ्नो क्षेत्रमा अग्रणी छन्।  “तर चीन ठूलो शक्ति बनेको छ,” उनले भने, “ब्रिक्सका माध्यमबाट उसले आफूलाई ग्लोबल साउथको अग्रणी आवाजका रूपमा प्रस्तुत गरिरहेको छ र अहिलेको अन्तर्राष्ट्रिय व्यवस्थाको सुधार वा उन्मूलनको माग गरिरहेको छ।” तर एशिया प्रशान्त क्षेत्रमा चीनको प्रतिद्वन्द्वी भारत हो। चीनसँग लामो समयदेखि भारतको सीमा विवाद छ र उसले अमेरिका र अन्य देशहरूसँग मिलेर सो क्षेत्रमा चिनियाँ प्रभाव कम गर्न काम गरिरहेको छ।  ब्रिक्सका राष्ट्रहरू पश्चिमा देशहरूसँग कसरी व्यवहार गर्ने भन्नेमा पनि विभाजित छन्।  “ब्रिक्सलाई पश्चिमा विश्वविरुद्धको आफ्नो लडाइँको हिस्साको रूपमा लिएको रुसले उनीहरूले युक्रेनमाथिको आक्रमणका कारण आफूलाई लगाएको प्रतिबन्धसँग जुध्न सघाउने माध्यमका रूपमा ठानेको छ,” लन्डनस्थित थिङ्कट्याङ्क च्याटम हाउसका ग्लोबल इकोनमी र फाइनान्स प्रोग्र्यामसम्बन्धी निर्देशक क्रिअन बट्लरले भने।  रुसले अहिले आफ्नो अधिकांश कच्चा तेल ब्रिक्सका साझेदार चीन र भारतमा निर्यात गर्छ  पश्चिमा देशहरूले रुसी तेलको आयातमा प्रतिबन्ध लगाएसँगै भारत र चीन त्यसका सबैभन्दा ठूला उपभोक्ता बनेका छन्। रुसले चीन र दक्षिण अफ्रिकासँग फेब्रुअरी २०२३ मा संयुक्त जलसैनिक अभ्यास गरेको थियो। तर ब्रिक्सका अन्य देशहरू खुलेर पश्चिमाविरोधी कित्तामा उभिन चाहँदैनन्।  बट्लर भन्छन्, “दक्षिण अफ्रिका, ब्रजिल र भारत विभाजित विश्व चाहँदैनन्। पश्चिमाको विरोध गर्नु उनीहरूको सुरक्षा र समृद्धिका लागि नराम्रो हो।” ब्रिक्स र एशियाका लागि दक्षिण अफ्रिकाका राजदूत अनिल सूकलालका अनुसार हालै २२ देशले औपचारिक रूपमा सो समूहमा सहभागी हुने इच्छा व्यक्त गरेको बताएका थिए।  उनका अनुसार त्यति नै सङ्ख्यामा अरूले देशले रुचि देखाएको छन्।  इरानले आफूलाई ब्रिक्समा आबद्ध गराउन माग गरेको छ तिनमा इरान, आर्जेन्टिना, काजकस्तान, इथिओपिआ, साउदी अरब, यूएई र भेनज्वेला पनि छन्।  “पश्चिमबाट शक्ति सन्तुलन सरिरहेको मान्यता देखा परिरहेको छ र धेरै विकासशील देशहरू ब्रिक्सका देशहरूजस्ता उदयीमान शक्तिहरूतर्फ आकर्षित भइरहेका छन्,” प्राध्यापक कार्मोडी भन्छन्।  “तर ब्रिक्स विशिष्ट समूह हो,” उनले भने। “नयाँ सदस्यहरूलाई समाविष्ट गर्दा के यसको प्रभाव कम हुन्छ?” बट्लर भन्छन्, “मेरो अनुमानमा थोरै देशहरूलाई अनुमति दिइने छ। तर इरानजस्ता जटिलभन्दा पनि आर्जेन्टिनाजस्ता राष्ट्रले प्रवेश पाउने मेरो बुझाइ छ।” सन् २०२३ को ब्रिक्स शिखर सम्मेलन अगस्ट २२ देखि २४ सम्म जोहानेस्सबर्गमा हुँदै छ। उक्त समूहमा कुन देश आबद्ध हुन सक्छन् भन्ने मापदण्ड तय गर्नु उक्त बैठकको प्रमुख विषय हुनसक्ने ठानिएको छ।   त्यसबाहेक जलवायु परिवर्तनसँग जुझ्ने, व्यापारको विस्तार, लगानीका अवसर र विकासशील देशमा नवप्रवर्तन र विश्वव्यापी शासन पद्धतिमा सुधार गरेर विकासशील देशहरूको भूमिका बढाउने जस्ता अन्य विषयहरूबारे पनि छलफल केन्द्रित हुने छ।  दक्षिण अफ्रिकाले सम्मेलनमा भाग लिन अफ्रिका, ल्याटिन अमेरिका, एशिया र क्यारिबिअन देशका ६० नेताहरूलाई निम्तो दिएको छ।  तर रुसी राष्ट्रपति भ्लादिमिर पुटिन शिखर सम्मेलनमा उपस्थित हुने छैनन्। अन्तर्राष्ट्रिय फौजदारी अदालतले युद्ध अपराधका घटनामा पक्राउपुर्जी जारी गरेको छ। तर उनले आफूविरुद्ध लागेको त्यस्तो आरोप अस्वीकार गर्दै आएका छन्।  उक्त अदालतसम्बन्धी सन्धिको हस्ताक्षरकर्ता भएको हुनाले पुटिन दक्षिण अफ्रिका गए उक्त पुर्जीलाई कार्यान्वयन गर्न त्यहाँको सरकार बाध्य हुने छ।  राष्ट्रपति पुटिनले आफूले ‘भर्चूअल माध्यम’ बाट सम्मेलनमा भाग लिने जनाएका छन्।  रुसी विदेशमन्त्री सर्गेइ लाभ्रोफले त्यहाँ मस्कोको प्रतिनिधित्व गर्ने छन्।  2023 बीबीसी। अन्य वेबसाइटका सामग्रीहरूका लागि बीबीसी जिम्मेवार छैन।  ",nepali,22-08-2023,"ब्रिक्स समूहमा आबद्ध ब्रजिल रुस भारत चीन र दक्षिण अफ्रिकाका नेताहरू अगस्ट २२ मा जोहानेस्वर्गमा भेला हुन लागेका छन्। त्यसमा एउटा मुख्य अजेन्डा नयाँ सदस्यहरूलाई सहभागी गराउने कि नगराउने भन्ने हुने छ।  सम्मेलनको आयोजक राष्ट्र दक्षिण अफ्रिकाले ४० वा त्योभन्दा बढी  देशले उक्त समूहमा आबद्ध हुन चाहेको जनाएको छ। सन् २००१ मा गोल्डमन स्याक्सका एक अर्थविद् जिम ओ'नीलले ब्रजिल रुस भारत र चीनको सङ्क्षिप्त रूप ‘ब्रिक’ को बनाएका थिए।्  ती  ठूला मध्यम आय भएका तर त्यस बेला द्रुत आर्थिक वृद्धि भइरहेका देशहरू हुन्।  ओ'नीलले ती देशहरू सन् २०५० सम्म विश्वको अग्रणी अर्थतन्त्र बन्ने भविष्यवाणी गरेका थिए।  सन् २००६ मा ती चारवटा देश मिलेर ब्रिक समूह गठन गर्ने निर्णय गरे।  सन् २०१० मा दक्षिण अफ्रिका आबद्ध भएपछि त्यो ब्रिक्स बन्न पुग्यो। ब्रिक्स देशहरूको कुल जनसङ्ख्या ३.२४ अर्ब छ भने तिनको कुल राष्ट्रिय आय २६० खर्ब डलर छ। त्यो भनेको विश्वको अर्थतन्त्रको २६ प्रतिशत हो।  तर एउटा अमेरिकी थिङ्कट्याङ्क एट्लान्टिक काउन्सिलका अनुसार ब्रिक्स राष्ट्रहरूसँग संयुक्त राष्ट्रसङ्घको मूल वित्तीय निकाय इन्टर्न्याश्नल मनिटरी फन्ड (आईएमफ) मा जम्मा १५ प्रतिशत मतदानको अधिकार मात्रै छ। आईएमएफ र विश्व ब्याङ्कजस्ता अन्तर्राष्ट्रिय वित्तीय संस्थाहरूको सुधार गर्ने उपायको खोजी गर्नु र उदीयमान अर्थतन्त्रहरूको ""आवाज र प्रतिनिधित्व"" सिर्जना गर्नु ब्रिक्सको उद्देश्य हो।  सन् २०१४ मा ब्रिक्स राष्ट्रहरूले उदीयमान राष्ट्रहरूमा रकम लगानी गर्न २५० अर्ब डलरको 'न्यू डेभलप्मन्ट ब्याङ' गठन गरेका थिए।  इजिप्ट र यूएईजस्ता गैरब्रिक्स राष्ट्र पनि उक्त ब्याङ्कमा आबद्ध छन्। ब्रजिल र रुसका अग्रणी राजनीतिज्ञहरूले ब्रिक्स समूहका लागि साझा मुद्रा प्रचलनमा ल्याइनुपर्ने प्रस्ताव हालै गरेका थिए। अन्तर्राष्ट्रिय व्यापार र वित्तमा अमेरिकी डलरको प्रभुत्वलाई चुनौती दिन त्यसो गरिनुपर्ने उनीहरूको मत छ।  तर ब्रिक्स र एशियाका लागि दक्षिण अफ्रिकाका राजदूत अनिल सूकलालले उक्त विषय जोहानेस्बर्ग शिखर सम्मेलनको अजेन्डा नभएको बताए। सबैभन्दा सुरुमा ‘ब्रिक्र’ देशहरूको धारणा राखेका गोल्डम्यान स्याक्सका जिम ओ'नीलले यूकेको फाइनान्शल टाइम्स पत्रिकालाई साझा मुद्राको धारणा ‘हास्यास्पद’ भएको बताएका छन्।  ब्रिक्सको सदस्य भएकाले ब्रजिलले चीनसँग व्यापार साझेदारको हैसियत पाएको छ डब्लिनस्थित ट्रिनिटी कलेजका विकास भूगोलसम्बन्धी प्राध्यापक पोड्रिक कार्मोडीका अनुसार प्रत्येक राष्ट्र  आफ्नो क्षेत्रमा अग्रणी छन्।  “तर चीन ठूलो शक्ति बनेको छ” उनले भने “ब्रिक्सका माध्यमबाट उसले आफूलाई ग्लोबल साउथको अग्रणी आवाजका रूपमा प्रस्तुत गरिरहेको छ र अहिलेको अन्तर्राष्ट्रिय व्यवस्थाको सुधार वा उन्मूलनको माग गरिरहेको छ।” तर एशिया प्रशान्त क्षेत्रमा चीनको प्रतिद्वन्द्वी भारत हो। चीनसँग लामो समयदेखि भारतको सीमा विवाद छ र उसले अमेरिका र अन्य देशहरूसँग मिलेर सो क्षेत्रमा चिनियाँ प्रभाव कम गर्न काम गरिरहेको छ।  ब्रिक्सका राष्ट्रहरू पश्चिमा देशहरूसँग कसरी व्यवहार गर्ने भन्नेमा पनि विभाजित छन्।  “ब्रिक्सलाई पश्चिमा विश्वविरुद्धको आफ्नो लडाइँको हिस्साको रूपमा लिएको रुसले उनीहरूले युक्रेनमाथिको आक्रमणका कारण आफूलाई लगाएको प्रतिबन्धसँग जुध्न सघाउने माध्यमका रूपमा ठानेको छ” लन्डनस्थित थिङ्कट्याङ्क च्याटम हाउसका ग्लोबल इकोनमी र फाइनान्स प्रोग्र्यामसम्बन्धी निर्देशक क्रिअन बट्लरले भने।  रुसले अहिले आफ्नो अधिकांश कच्चा तेल ब्रिक्सका साझेदार चीन र भारतमा निर्यात गर्छ  पश्चिमा देशहरूले रुसी तेलको आयातमा प्रतिबन्ध लगाएसँगै भारत र चीन त्यसका सबैभन्दा ठूला उपभोक्ता बनेका छन्। रुसले चीन र दक्षिण अफ्रिकासँग फेब्रुअरी २०२३ मा संयुक्त जलसैनिक अभ्यास गरेको थियो। तर ब्रिक्सका अन्य देशहरू खुलेर पश्चिमाविरोधी कित्तामा उभिन चाहँदैनन्।  बट्लर भन्छन् “दक्षिण अफ्रिका ब्रजिल र भारत विभाजित विश्व चाहँदैनन्। पश्चिमाको विरोध गर्नु उनीहरूको सुरक्षा र समृद्धिका लागि नराम्रो हो।” ब्रिक्स र एशियाका लागि दक्षिण अफ्रिकाका राजदूत अनिल सूकलालका अनुसार हालै २२ देशले औपचारिक रूपमा सो समूहमा सहभागी हुने इच्छा व्यक्त गरेको बताएका थिए।  उनका अनुसार त्यति नै सङ्ख्यामा अरूले देशले रुचि देखाएको छन्।  इरानले आफूलाई ब्रिक्समा आबद्ध गराउन माग गरेको छ तिनमा इरान आर्जेन्टिना काजकस्तान इथिओपिआ साउदी अरब यूएई र भेनज्वेला पनि छन्।  “पश्चिमबाट शक्ति सन्तुलन सरिरहेको मान्यता देखा परिरहेको छ र धेरै विकासशील देशहरू ब्रिक्सका देशहरूजस्ता उदयीमान शक्तिहरूतर्फ आकर्षित भइरहेका छन्” प्राध्यापक कार्मोडी भन्छन्।  “तर ब्रिक्स विशिष्ट समूह हो” उनले भने। “नयाँ सदस्यहरूलाई समाविष्ट गर्दा के यसको प्रभाव कम हुन्छ?” बट्लर भन्छन् “मेरो अनुमानमा थोरै देशहरूलाई अनुमति दिइने छ। तर इरानजस्ता जटिलभन्दा पनि आर्जेन्टिनाजस्ता राष्ट्रले प्रवेश पाउने मेरो बुझाइ छ।” सन् २०२३ को ब्रिक्स शिखर सम्मेलन अगस्ट २२ देखि २४ सम्म जोहानेस्सबर्गमा हुँदै छ। उक्त समूहमा कुन देश आबद्ध हुन सक्छन् भन्ने मापदण्ड तय गर्नु उक्त बैठकको प्रमुख विषय हुनसक्ने ठानिएको छ।   त्यसबाहेक जलवायु परिवर्तनसँग जुझ्ने व्यापारको विस्तार लगानीका अवसर र विकासशील देशमा नवप्रवर्तन र विश्वव्यापी शासन पद्धतिमा सुधार गरेर विकासशील देशहरूको भूमिका बढाउने जस्ता अन्य विषयहरूबारे पनि छलफल केन्द्रित हुने छ।  दक्षिण अफ्रिकाले सम्मेलनमा भाग लिन अफ्रिका ल्याटिन अमेरिका एशिया र क्यारिबिअन देशका ६० नेताहरूलाई निम्तो दिएको छ।  तर रुसी राष्ट्रपति भ्लादिमिर पुटिन शिखर सम्मेलनमा उपस्थित हुने छैनन्। अन्तर्राष्ट्रिय फौजदारी अदालतले युद्ध अपराधका घटनामा पक्राउपुर्जी जारी गरेको छ। तर उनले आफूविरुद्ध लागेको त्यस्तो आरोप अस्वीकार गर्दै आएका छन्।  उक्त अदालतसम्बन्धी सन्धिको हस्ताक्षरकर्ता भएको हुनाले पुटिन दक्षिण अफ्रिका गए उक्त पुर्जीलाई कार्यान्वयन गर्न त्यहाँको सरकार बाध्य हुने छ।  राष्ट्रपति पुटिनले आफूले ‘भर्चूअल माध्यम’ बाट सम्मेलनमा भाग लिने जनाएका छन्।  रुसी विदेशमन्त्री सर्गेइ लाभ्रोफले त्यहाँ मस्कोको प्रतिनिधित्व गर्ने छन्।  2023 बीबीसी। अन्य वेबसाइटका सामग्रीहरूका लागि बीबीसी जिम्मेवार छैन।  ",https://www.bbc.com/nepali/articles/ce520lp0xxpo,BBC
